code_module,code_presentation,id_student,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url,final_result
BBB,2013J,609230,0,0,0,0,233,0,76,0,0,3,0,0,0,0,2,0,30,0,33,19,Withdrawn
BBB,2013J,609307,0,0,0,0,953,1,173,0,1,17,0,0,0,0,83,0,30,0,30,10,Pass
BBB,2013J,609422,0,0,0,0,112,0,77,0,0,2,0,0,0,0,17,0,4,0,7,7,Withdrawn
BBB,2013J,609510,0,0,0,0,21,0,11,0,0,1,0,0,0,0,38,0,11,0,4,0,Fail
BBB,2013J,609679,0,0,0,0,268,2,144,0,0,11,0,0,0,0,54,0,43,0,33,15,Pass
BBB,2013J,609704,0,0,0,0,250,0,212,0,0,1,0,0,0,0,99,0,10,0,34,45,Pass
BBB,2013J,609764,0,0,0,0,7,0,12,0,0,0,0,0,0,0,19,0,0,0,1,2,Fail
BBB,2013J,609804,0,0,0,0,1,0,47,0,0,2,0,0,0,0,106,0,2,0,9,1,Fail
BBB,2013J,609811,0,0,0,0,1135,0,609,0,2,33,0,0,0,0,169,0,69,0,87,22,Distinction
BBB,2013J,609812,0,0,0,0,2,0,22,0,0,24,0,0,0,0,93,0,3,0,13,1,Pass
BBB,2013J,609815,0,0,0,0,152,0,88,0,0,0,0,0,0,0,64,0,12,0,12,6,Pass
BBB,2013J,609817,0,0,0,0,62,0,108,0,1,8,0,0,0,0,67,0,41,0,54,25,Pass
BBB,2013J,609850,0,0,0,0,101,0,79,0,0,0,0,0,0,0,0,0,8,0,16,6,Fail
BBB,2013J,609860,0,0,0,0,66,0,38,0,0,0,0,0,0,0,1,0,12,0,16,8,Withdrawn
BBB,2013J,609864,0,0,0,0,5,0,35,0,0,6,0,0,0,0,52,0,13,0,30,4,Pass
BBB,2013J,609871,0,0,0,0,40,0,48,0,0,1,0,0,0,0,54,0,5,0,7,8,Pass
BBB,2013J,609873,0,0,0,0,19,0,28,0,0,8,0,0,0,0,0,0,2,0,7,7,Withdrawn
BBB,2013J,609887,0,0,0,0,6,0,46,0,0,1,0,0,0,0,26,0,14,0,19,11,Fail
BBB,2013J,610032,0,0,0,0,1687,16,369,0,0,32,0,0,0,0,103,0,14,0,35,53,Distinction
BBB,2013J,610059,0,0,0,0,154,0,75,0,0,16,0,0,0,0,82,0,28,0,6,2,Pass
BBB,2013J,610260,0,0,0,0,95,0,152,0,0,20,0,0,0,0,114,0,76,0,72,9,Pass
BBB,2013J,610362,0,0,0,0,75,0,147,0,0,25,0,0,0,0,77,0,105,0,172,64,Pass
BBB,2013J,610392,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,3,1,Withdrawn
BBB,2013J,610423,0,0,0,0,77,0,72,0,0,2,0,0,0,0,44,0,34,0,61,7,Fail
BBB,2013J,610428,0,0,0,0,77,0,115,0,0,9,0,0,0,0,66,0,24,0,22,3,Pass
BBB,2013J,610553,0,0,0,0,41,2,76,0,2,21,0,0,0,0,73,0,2,0,10,17,Pass
BBB,2013J,610700,0,0,0,0,0,0,8,0,0,0,0,0,0,0,17,0,0,0,0,0,Fail
BBB,2013J,610725,0,0,0,0,6,0,19,0,0,2,0,0,0,0,50,0,1,0,3,0,Pass
BBB,2013J,610731,0,0,0,0,0,0,29,0,0,0,0,0,0,0,41,0,7,0,6,1,Fail
BBB,2013J,610745,0,0,0,0,295,0,241,0,2,46,0,0,0,0,129,0,40,0,46,11,Pass
BBB,2013J,610750,0,0,0,0,289,3,154,0,0,41,0,0,0,0,77,0,46,0,58,39,Distinction
BBB,2013J,610751,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,1,1,Fail
BBB,2013J,610763,0,0,0,0,36,0,54,0,0,21,0,0,0,0,76,0,11,0,19,2,Pass
BBB,2013J,610776,0,0,0,0,0,0,15,0,0,0,0,0,0,0,13,0,12,0,25,7,Fail
BBB,2013J,610780,0,0,0,0,19,0,31,0,0,4,0,0,0,0,42,0,3,0,11,6,Fail
BBB,2013J,610783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,Withdrawn
BBB,2013J,610802,0,0,0,0,313,0,106,0,0,2,0,0,0,0,38,0,11,0,21,20,Withdrawn
BBB,2013J,610804,0,0,0,0,25,0,54,0,0,0,0,0,0,0,30,0,14,0,31,8,Fail
BBB,2013J,610906,0,0,0,0,24,0,134,0,0,5,0,0,0,0,74,0,16,0,23,84,Pass
BBB,2013J,611004,0,0,0,0,1,0,13,0,0,0,0,0,0,0,14,0,0,0,2,1,Fail
BBB,2013J,611012,0,0,0,0,232,2,189,0,2,25,0,0,0,0,78,0,85,0,125,41,Pass
BBB,2013J,611017,0,0,0,0,441,0,114,0,0,36,0,0,0,0,70,0,26,0,48,13,Pass
BBB,2013J,611023,0,0,0,0,16,0,34,0,0,5,0,0,0,0,69,0,7,0,3,0,Pass
BBB,2013J,611048,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,5,1,Fail
BBB,2013J,611051,0,0,0,0,86,0,31,0,2,0,0,0,0,0,4,0,3,1,3,5,Fail
BBB,2013J,611060,0,0,0,0,203,1,211,0,0,34,0,0,0,0,70,0,37,0,59,22,Pass
BBB,2013J,611096,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,14,4,Fail
BBB,2013J,611182,0,0,0,0,3,0,16,0,0,0,0,0,0,0,17,0,4,0,6,3,Fail
BBB,2013J,611228,0,0,0,0,145,1,158,0,1,7,0,0,0,0,67,0,3,0,18,19,Pass
BBB,2013J,611268,0,0,0,0,944,1,186,0,0,13,0,0,0,0,68,0,21,0,57,16,Fail
BBB,2013J,611315,0,0,0,0,1071,7,433,0,0,81,0,0,0,0,73,0,11,1,38,79,Distinction
BBB,2013J,611345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,2,Withdrawn
BBB,2013J,611383,0,0,0,0,51,0,180,0,0,38,0,0,0,0,78,0,30,0,61,85,Distinction
BBB,2013J,611531,0,0,0,0,2583,0,904,0,0,34,0,0,0,0,88,0,66,0,126,19,Pass
BBB,2013J,611688,0,0,0,0,970,12,456,0,0,19,0,0,0,0,152,0,40,0,53,65,Pass
BBB,2013J,611690,0,0,0,0,78,0,64,0,0,35,0,0,0,0,100,0,25,0,39,6,Pass
BBB,2013J,612050,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,3,1,Withdrawn
BBB,2013J,612210,0,0,0,0,116,0,176,0,0,13,0,0,0,0,66,0,59,0,73,31,Pass
BBB,2013J,612217,0,0,0,0,42,0,50,0,0,29,0,0,0,0,53,0,6,0,19,10,Pass
BBB,2013J,612252,0,0,0,0,119,0,135,0,0,39,0,0,0,0,78,0,21,0,66,30,Pass
BBB,2013J,612255,0,0,0,0,172,0,162,0,0,28,0,0,0,0,99,0,52,0,60,9,Pass
BBB,2013J,612355,0,0,0,0,248,0,121,0,0,13,0,0,0,0,87,0,45,0,57,7,Pass
BBB,2013J,612361,0,0,0,0,472,0,193,0,5,38,0,0,0,0,97,0,34,0,43,30,Pass
BBB,2013J,612484,0,0,0,0,774,1,502,0,4,36,0,0,0,0,72,0,36,0,65,24,Pass
BBB,2013J,612488,0,0,0,0,714,0,315,0,0,49,0,0,0,0,98,0,11,0,24,81,Distinction
BBB,2013J,612517,0,0,0,0,18,0,6,0,0,0,0,0,0,0,0,0,3,0,4,0,Pass
BBB,2013J,612656,0,0,0,0,155,1,152,0,0,80,0,0,0,0,66,0,16,0,48,17,Distinction
BBB,2013J,612658,0,0,0,0,205,0,181,0,0,21,0,0,0,0,115,0,22,0,41,15,Distinction
BBB,2013J,612661,0,0,0,0,284,0,173,0,0,34,0,0,0,0,66,0,14,0,42,15,Distinction
BBB,2013J,612684,0,0,0,0,457,0,186,0,0,14,0,0,0,0,84,0,36,0,60,38,Pass
BBB,2013J,612757,0,0,0,0,257,0,224,0,2,60,0,0,0,0,78,0,41,0,62,14,Pass
BBB,2013J,612891,0,0,0,0,1099,18,653,0,2,54,0,0,0,0,138,0,126,0,195,112,Pass
BBB,2013J,613051,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,14,1,Fail
BBB,2013J,613158,0,0,0,0,277,0,144,0,4,16,0,0,0,0,66,0,33,0,85,27,Pass
BBB,2013J,613160,0,0,0,0,50,2,73,0,0,5,0,0,0,0,61,0,3,0,10,9,Distinction
BBB,2013J,613162,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,4,0,9,2,Withdrawn
BBB,2013J,613164,0,0,0,0,10,0,30,0,0,5,0,0,0,0,90,0,5,0,11,2,Distinction
BBB,2013J,613171,0,0,0,0,168,2,221,0,0,47,0,0,0,0,150,0,43,0,116,10,Pass
BBB,2013J,613173,0,0,0,0,481,4,227,0,0,18,0,0,0,0,80,0,24,0,41,17,Pass
BBB,2013J,613175,0,0,0,0,194,1,122,0,0,7,0,0,0,0,61,0,43,0,35,13,Fail
BBB,2013J,613177,0,0,0,0,2420,24,838,0,15,49,0,0,0,0,92,0,78,0,98,106,Pass
BBB,2013J,613191,0,0,0,0,58,0,40,0,0,0,0,0,0,0,0,0,15,0,29,4,Withdrawn
BBB,2013J,613196,0,0,0,0,67,0,56,0,0,22,0,0,0,0,94,0,6,0,15,3,Pass
BBB,2013J,613199,0,0,0,0,109,2,75,0,5,10,0,0,0,0,28,0,16,0,26,14,Withdrawn
BBB,2013J,613200,0,0,0,0,388,1,194,0,9,10,0,0,0,0,71,0,24,0,22,3,Pass
BBB,2013J,613203,0,0,0,0,154,5,185,0,10,108,0,0,0,0,71,0,23,0,67,43,Distinction
BBB,2013J,613208,0,0,0,0,403,5,111,0,6,44,0,0,0,0,78,0,18,0,43,26,Pass
BBB,2013J,613293,0,0,0,0,223,1,144,0,3,5,0,0,0,0,89,0,26,0,37,13,Pass
BBB,2013J,613298,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,Withdrawn
BBB,2013J,613416,0,0,0,0,67,0,74,0,1,7,0,0,0,0,59,0,24,0,50,8,Pass
BBB,2013J,613418,0,0,0,0,40,2,231,0,0,16,0,0,0,0,153,0,66,0,107,14,Pass
BBB,2013J,613735,0,0,0,0,77,0,242,0,0,23,0,0,0,0,70,0,73,0,88,32,Distinction
BBB,2013J,613738,0,0,0,0,344,0,294,0,0,30,0,0,0,0,83,0,40,0,56,17,Pass
BBB,2013J,614013,0,0,0,0,65,3,60,0,3,4,0,0,0,0,54,0,56,0,66,13,Pass
BBB,2013J,614064,0,0,0,0,107,0,120,0,0,16,0,0,0,0,84,0,20,0,24,8,Pass
BBB,2013J,614068,0,0,0,0,132,0,153,0,0,0,0,0,0,0,64,0,9,0,17,49,Withdrawn
BBB,2013J,614072,0,0,0,0,303,0,317,0,0,23,0,0,0,0,104,0,45,0,68,7,Pass
BBB,2013J,614148,0,0,0,0,6,1,34,0,0,1,0,0,0,0,14,0,17,0,37,4,Fail
BBB,2013J,614495,0,0,0,0,242,0,165,0,0,44,0,0,0,0,83,0,20,0,48,8,Distinction
BBB,2013J,614546,0,0,0,0,959,0,472,0,0,22,0,0,0,0,114,0,30,0,47,22,Distinction
BBB,2013J,614556,0,0,0,0,641,1,143,0,1,17,0,0,0,0,80,0,25,0,48,12,Pass
BBB,2013J,615127,0,0,0,0,763,7,710,0,0,123,0,0,0,0,94,0,57,0,132,14,Distinction
BBB,2013J,615148,0,0,0,0,0,0,13,0,0,3,0,0,0,0,26,0,10,0,24,3,Withdrawn
BBB,2013J,616342,0,0,0,0,179,0,129,0,0,19,0,0,0,0,66,0,27,0,57,16,Pass
BBB,2013J,616735,0,0,0,0,164,1,169,0,0,5,0,0,0,0,64,0,10,0,26,35,Pass
BBB,2013J,617116,0,0,0,0,72,1,61,0,0,11,0,0,0,0,53,0,27,0,45,18,Pass
BBB,2013J,617472,0,0,0,0,123,0,156,0,1,21,0,0,0,0,95,0,68,0,70,9,Pass
BBB,2013J,619082,0,0,0,0,670,3,442,0,0,41,0,0,0,0,100,0,27,0,39,41,Pass
BBB,2013J,619941,0,0,0,0,2658,6,352,0,2,68,0,0,0,0,163,0,46,0,91,63,Pass
BBB,2013J,1105438,0,0,0,0,244,1,36,0,1,4,0,0,0,0,59,0,15,0,33,23,Pass
BBB,2013J,1170618,0,0,0,0,152,3,153,0,1,22,0,0,0,0,84,0,42,0,72,21,Distinction
BBB,2013J,1340766,0,0,0,0,282,2,152,0,1,16,0,0,0,0,80,0,22,0,58,14,Distinction
BBB,2013J,1399285,0,0,0,0,146,2,121,0,0,18,0,0,0,0,92,0,28,0,57,17,Pass
BBB,2013J,1405594,0,0,0,0,6318,6,875,0,1,54,0,0,0,0,87,0,36,0,85,70,Pass
BBB,2013J,1411627,0,0,0,0,1643,0,981,0,2,2,0,0,0,0,176,0,59,0,72,42,Pass
BBB,2013J,1413989,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,Withdrawn
BBB,2013J,1421720,0,0,0,0,169,2,239,0,3,26,0,0,0,0,83,0,60,0,80,20,Pass
BBB,2013J,1440341,0,0,0,0,565,1,574,0,2,41,0,0,0,0,76,0,117,0,95,59,Pass
BBB,2013J,1467014,0,0,0,0,481,6,341,0,0,15,0,0,0,0,115,0,59,0,120,5,Pass
BBB,2013J,1503056,0,0,0,0,21,0,53,0,0,10,0,0,0,0,74,0,11,0,18,16,Pass
BBB,2013J,1521687,0,0,0,0,0,1,25,0,0,1,0,0,0,0,13,0,1,0,4,7,Fail
BBB,2013J,1536774,0,0,0,0,1003,3,440,0,0,22,0,0,0,0,124,0,29,0,58,58,Pass
BBB,2013J,1541133,0,0,0,0,954,0,602,0,1,48,0,0,0,0,144,0,140,0,118,23,Fail
BBB,2013J,1588208,0,0,0,0,283,0,46,0,0,0,0,0,0,0,0,0,2,0,3,2,Withdrawn
BBB,2013J,1594621,0,0,0,0,40,0,102,0,0,36,0,0,0,0,75,0,20,0,62,31,Pass
BBB,2013J,1624707,0,0,0,0,781,2,349,0,2,21,0,0,0,0,66,0,13,0,27,52,Distinction
BBB,2013J,1627017,0,0,0,0,111,0,278,0,0,182,0,0,0,0,92,0,31,0,72,88,Pass
BBB,2013J,1695710,0,0,0,0,306,1,269,0,3,46,0,0,0,0,100,0,70,0,115,49,Pass
BBB,2013J,1726951,0,0,0,0,367,0,134,0,0,35,0,0,0,0,84,0,20,0,36,26,Distinction
BBB,2013J,1731564,0,0,0,0,174,0,152,0,1,19,0,0,0,0,71,0,18,0,24,9,Pass
BBB,2013J,1759851,0,0,0,0,54,0,28,0,0,2,0,0,0,0,0,0,2,0,3,6,Withdrawn
BBB,2013J,1771053,0,0,0,0,65,0,15,0,0,0,0,0,0,0,0,0,1,0,3,4,Withdrawn
BBB,2013J,1778145,0,0,0,0,328,1,308,0,1,31,0,0,0,0,90,0,48,0,45,7,Pass
BBB,2013J,1781804,0,0,0,0,0,0,5,0,0,0,0,0,0,0,17,0,0,0,1,0,Fail
BBB,2013J,1797168,0,0,0,0,56,0,91,0,0,9,0,0,0,0,106,0,2,0,9,32,Pass
BBB,2013J,1866742,0,0,0,0,40,0,12,0,0,2,0,0,0,0,0,0,3,0,11,1,Withdrawn
BBB,2013J,1886295,0,0,0,0,131,0,160,0,0,18,0,0,0,0,67,0,16,0,16,4,Distinction
BBB,2013J,1889565,0,0,0,0,437,0,254,0,0,19,0,0,0,0,82,0,27,0,49,87,Distinction
BBB,2013J,1903677,0,0,0,0,266,1,37,0,0,12,0,0,0,0,72,0,1,0,4,2,Pass
BBB,2013J,1910175,0,0,0,0,386,1,225,0,0,34,0,0,0,0,102,0,62,0,95,56,Pass
BBB,2013J,1935487,0,0,0,0,28,0,50,0,0,1,0,0,0,0,52,0,5,0,7,7,Withdrawn
BBB,2013J,1939695,0,0,0,0,192,0,348,0,0,16,0,0,0,0,90,0,163,0,228,78,Distinction
BBB,2013J,1941248,0,0,0,0,479,22,388,0,0,146,0,0,0,0,135,0,16,0,133,39,Distinction
BBB,2013J,1946308,0,0,0,0,403,1,239,0,0,13,0,0,0,0,74,0,12,0,34,12,Pass
BBB,2013J,1963287,0,0,0,0,10,0,12,0,0,1,0,0,0,0,12,0,9,0,15,3,Fail
BBB,2013J,1990650,0,0,0,0,14,0,20,0,0,0,0,0,0,0,6,0,3,0,3,1,Fail
BBB,2013J,1993672,0,0,0,0,153,3,38,0,0,0,0,0,0,0,2,0,6,0,3,6,Withdrawn
BBB,2013J,1998790,0,0,0,0,69,0,52,0,0,2,0,0,0,0,57,0,7,0,7,5,Fail
BBB,2013J,2001687,0,0,0,0,1,0,271,0,0,58,0,0,0,0,67,0,32,0,68,5,Pass
BBB,2013J,2002046,0,0,0,0,212,0,197,0,0,13,0,0,0,0,75,0,12,0,11,4,Pass
BBB,2013J,2006283,0,0,0,0,5,0,45,0,0,31,0,0,0,0,109,0,4,0,15,4,Pass
BBB,2013J,2023561,0,0,0,0,28,0,32,0,0,0,0,0,0,0,26,0,20,0,20,10,Withdrawn
BBB,2013J,2029037,0,0,0,0,745,0,309,0,1,17,0,0,0,0,82,0,62,0,75,115,Pass
BBB,2013J,2034300,0,0,0,0,23,0,50,0,0,13,0,0,0,0,100,0,20,0,21,8,Pass
BBB,2013J,2044036,0,0,0,0,46,0,10,0,0,0,0,0,0,0,4,0,1,0,1,0,Fail
BBB,2013J,2056947,0,0,0,0,93,0,42,0,0,1,0,0,0,0,0,0,8,0,12,12,Fail
BBB,2013J,2061889,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,6,0,2,0,Pass
BBB,2013J,2062995,0,0,0,0,231,0,148,0,0,8,0,0,0,0,42,0,48,0,65,11,Pass
BBB,2013J,2072166,0,0,0,0,48,0,40,0,1,17,0,0,0,0,17,0,3,0,13,10,Withdrawn
BBB,2013J,2078479,0,0,0,0,2914,7,1117,0,3,36,0,0,0,0,138,0,38,0,96,24,Distinction
BBB,2013J,2078768,0,0,0,0,2131,0,886,0,1,39,0,0,0,0,105,0,23,0,49,67,Pass
BBB,2013J,2083576,0,0,0,0,354,0,219,0,0,12,0,0,0,0,64,0,58,0,31,5,Pass
BBB,2013J,2095379,0,0,0,0,44,0,54,0,0,25,0,0,0,0,92,0,10,0,29,5,Pass
BBB,2013J,2111015,0,0,0,0,128,0,137,0,0,25,0,0,0,0,86,0,18,0,20,17,Pass
BBB,2013J,2111666,0,0,0,0,60,4,146,0,2,1,0,0,0,0,45,0,52,0,56,35,Withdrawn
BBB,2013J,2115711,0,0,0,0,607,1,599,0,6,22,0,0,0,0,101,0,21,0,34,13,Pass
BBB,2013J,2128304,0,0,0,0,504,0,260,0,0,54,0,0,0,0,86,0,1,0,21,53,Pass
BBB,2013J,2132966,0,0,0,0,329,0,80,0,0,12,0,0,0,0,94,0,3,0,7,4,Pass
BBB,2013J,2140444,0,0,0,0,654,0,550,0,0,26,0,0,0,0,88,0,11,0,42,38,Fail
BBB,2013J,2147687,0,0,0,0,243,6,44,0,0,0,0,0,0,0,13,0,2,0,5,9,Fail
BBB,2013J,2147929,0,0,0,0,31,0,93,0,0,4,0,0,0,0,72,0,17,0,54,14,Pass
BBB,2013J,2153026,0,0,0,0,108,0,44,0,1,4,0,0,0,0,62,0,27,0,16,3,Withdrawn
BBB,2013J,2160453,0,0,0,0,685,2,397,0,2,21,0,0,0,0,101,0,33,0,49,31,Pass
BBB,2013J,2164944,0,0,0,0,67,0,76,0,14,18,0,0,0,0,67,0,11,0,28,5,Fail
BBB,2013J,2174835,0,0,0,0,2,0,44,0,0,18,0,0,0,0,92,0,10,0,34,11,Pass
BBB,2013J,2187146,0,0,0,0,837,0,644,0,0,27,0,0,0,0,90,0,26,0,81,21,Distinction
BBB,2013J,2192113,0,0,0,0,22,0,46,0,0,2,0,0,0,0,0,0,30,0,39,20,Withdrawn
BBB,2013J,2196054,0,0,0,0,591,4,556,0,0,12,0,0,0,0,96,0,7,0,10,23,Pass
BBB,2013J,2210666,0,0,0,0,0,0,17,0,0,0,0,0,0,0,30,0,4,0,8,4,Fail
BBB,2013J,2211448,0,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,2,0,1,2,Fail
BBB,2013J,2211630,0,0,0,0,70,0,16,0,0,0,0,0,0,0,18,0,1,0,3,0,Withdrawn
BBB,2013J,2214631,0,0,0,0,106,1,112,0,0,21,0,0,0,0,57,0,31,0,62,21,Pass
BBB,2013J,2225190,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,3,2,Fail
BBB,2013J,2226301,0,0,0,0,33,0,139,0,0,33,0,0,0,0,86,0,21,0,47,5,Pass
BBB,2013J,2227004,0,0,0,0,0,0,7,0,0,0,0,0,0,0,23,0,1,0,3,1,Withdrawn
BBB,2013J,2229783,0,0,0,0,32,0,136,0,1,6,0,0,0,0,53,0,77,0,107,33,Fail
BBB,2013J,2239140,0,0,0,0,33,0,75,0,0,14,0,0,0,0,17,0,23,0,38,14,Fail
BBB,2013J,2242290,0,0,0,0,218,0,135,0,0,13,0,0,0,0,17,0,50,0,48,30,Fail
BBB,2013J,2262671,0,0,0,0,31,0,4,0,1,0,0,0,0,0,15,0,5,0,2,2,Fail
BBB,2013J,2266650,0,0,0,0,39,7,34,0,0,8,0,0,0,0,14,0,6,0,17,5,Fail
BBB,2013J,2271644,0,0,0,0,63,0,66,0,0,8,0,0,0,0,35,0,13,0,35,4,Pass
BBB,2013J,2271743,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Withdrawn
BBB,2013J,2272630,0,0,0,0,39,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,Withdrawn
BBB,2013J,2273256,0,0,0,0,522,0,185,0,13,18,0,0,0,0,41,0,18,0,36,7,Withdrawn
BBB,2013J,2276893,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,Withdrawn
BBB,2013J,2280314,0,0,0,0,851,5,329,0,0,91,0,0,0,0,56,0,26,0,42,58,Pass
BBB,2013J,2282129,0,0,0,0,7,0,33,0,0,1,0,0,0,0,50,0,7,0,19,12,Fail
BBB,2013J,2284583,0,0,0,0,758,7,241,0,0,10,0,0,0,0,76,0,42,0,49,37,Pass
BBB,2013J,2294490,0,0,0,0,346,0,197,0,0,11,0,0,0,0,59,0,21,0,45,19,Fail
BBB,2013J,2299338,0,0,0,0,98,0,265,0,2,15,0,0,0,0,97,0,57,0,82,56,Distinction
BBB,2013J,2318763,0,0,0,0,330,1,177,0,1,7,0,0,0,0,50,0,31,0,36,14,Fail
BBB,2013J,2320306,0,0,0,0,1006,0,574,0,0,51,0,0,0,0,177,0,56,0,97,34,Pass
BBB,2013J,2334319,0,0,0,0,1059,0,363,0,0,3,0,0,0,0,78,0,86,0,108,18,Pass
BBB,2013J,2338586,0,0,0,0,112,0,58,0,2,14,0,0,0,0,75,0,15,0,17,1,Distinction
BBB,2013J,2349825,0,0,0,0,217,2,101,0,2,9,0,0,0,0,38,0,21,0,44,17,Withdrawn
BBB,2013J,2356809,0,0,0,0,401,4,267,0,4,95,0,0,0,0,75,0,100,0,88,42,Distinction
BBB,2013J,2363875,0,0,0,0,96,0,127,0,0,13,0,0,0,0,48,0,112,0,143,7,Pass
BBB,2013J,2382253,0,0,0,0,10,1,118,0,0,6,0,0,0,0,72,0,49,0,66,32,Fail
BBB,2013J,2390117,0,0,0,0,69,0,101,0,1,42,0,0,0,0,74,0,34,0,39,2,Distinction
BBB,2013J,2392824,0,0,0,0,138,2,227,0,0,48,0,0,0,0,72,0,10,0,23,39,Pass
BBB,2013J,2396786,0,0,0,0,103,0,32,0,0,12,0,0,0,0,0,0,5,0,11,3,Fail
BBB,2013J,2400851,0,0,0,0,547,0,224,0,0,39,0,0,0,0,99,0,35,0,68,32,Pass
BBB,2013J,2411595,0,0,0,0,550,2,230,0,1,12,0,0,0,0,85,0,62,0,67,13,Pass
BBB,2013J,2415414,0,0,0,0,344,2,206,0,1,41,0,0,0,0,94,0,69,0,140,28,Distinction
BBB,2013J,2416774,0,0,0,0,132,0,170,0,2,11,0,0,0,0,69,0,21,0,26,7,Pass
BBB,2013J,2420909,0,0,0,0,0,0,28,0,0,11,0,0,0,0,64,0,17,0,13,0,Pass
BBB,2013J,2421929,0,0,0,0,35,0,101,0,0,2,0,0,0,0,26,0,14,0,24,15,Fail
BBB,2013J,2425156,0,0,0,0,110,3,125,0,0,30,0,0,0,0,92,0,17,0,68,19,Pass
BBB,2013J,2444641,0,0,0,0,83,0,141,0,0,57,0,0,0,0,67,0,18,0,50,8,Fail
BBB,2013J,2451269,0,0,0,0,305,0,204,0,1,54,0,0,0,0,76,0,19,0,38,5,Pass
BBB,2013J,2452289,0,0,0,0,256,1,370,0,0,25,0,0,0,0,73,0,200,0,299,66,Pass
BBB,2013J,2453657,0,0,0,0,40,0,46,0,0,2,0,0,0,0,44,0,1,0,5,3,Fail
BBB,2013J,2455066,0,0,0,0,3004,8,451,0,0,89,0,0,0,0,100,0,55,1,72,44,Pass
BBB,2013J,2455578,0,0,0,0,336,0,363,0,20,35,0,0,0,0,84,0,32,0,79,84,Pass
BBB,2013J,2459051,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,5,3,Fail
BBB,2013J,2460002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,Fail
BBB,2013J,2463213,0,0,0,0,7841,3,3408,0,0,119,0,0,0,0,168,0,57,0,84,35,Pass
BBB,2013J,2463950,0,0,0,0,81,0,88,0,2,22,0,0,0,0,120,0,32,0,10,5,Pass
BBB,2013J,2464683,0,0,0,0,912,6,241,0,0,26,0,0,0,0,76,0,287,0,147,53,Pass
BBB,2013J,2465209,0,0,0,0,244,5,106,0,0,22,0,0,0,0,18,0,17,0,30,12,Withdrawn
BBB,2013J,2468280,0,0,0,0,16,0,19,0,0,0,0,0,0,0,61,0,1,0,5,1,Pass
BBB,2013J,2468706,0,0,0,0,307,0,158,0,0,47,0,0,0,0,67,0,31,0,46,10,Distinction
BBB,2013J,2473780,0,0,0,0,1023,1,287,0,2,19,0,0,0,0,81,0,24,0,30,58,Distinction
BBB,2013J,2510414,0,0,0,0,24,0,27,0,1,0,0,0,0,0,79,0,10,0,12,6,Fail
BBB,2013J,2512392,0,0,0,0,1267,0,338,0,2,25,0,0,0,0,15,0,19,0,32,10,Pass
BBB,2013J,2514379,0,0,0,0,10,0,55,0,0,17,0,0,0,0,85,0,4,0,5,6,Fail
BBB,2013J,2518589,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,0,Withdrawn
BBB,2013J,2528352,0,0,0,0,6,0,39,0,0,2,0,0,0,0,31,0,8,0,14,5,Fail
BBB,2013J,2529306,0,0,0,0,22,0,90,0,0,4,0,0,0,0,96,0,10,0,20,26,Fail
BBB,2013J,2532647,0,0,0,0,20,1,81,0,0,10,0,0,0,0,72,0,4,0,14,41,Fail
BBB,2013J,2539858,0,0,0,0,970,3,689,0,1,27,0,0,0,0,76,0,207,0,268,93,Distinction
BBB,2013J,2540724,0,0,0,0,327,3,288,0,13,12,0,0,0,0,153,0,216,0,145,36,Distinction
BBB,2013J,2544448,0,0,0,0,99,0,97,0,4,6,0,0,0,0,51,0,46,0,51,22,Fail
BBB,2013J,2545488,0,0,0,0,198,1,94,0,2,9,0,0,0,0,16,0,2,0,12,11,Withdrawn
BBB,2013J,2550290,0,0,0,0,177,0,28,0,0,0,0,0,0,0,28,0,0,0,1,1,Fail
BBB,2013J,2553890,0,0,0,0,567,0,256,0,0,5,0,0,0,0,66,0,29,0,22,22,Pass
